fullStreetName,CoordList
Atwood Avenue,"[(-89.3551757728214, 43.09205037559037), (-89.35513437855926, 43.09205278521066), (-89.3550930463672, 43.092055710609685), (-89.35505178852692, 43.09205915089453), (-89.3550106160898, 43.092063106971864), (-89.35496954256762, 43.092067576149496), (-89.35492857901384, 43.092072557533875), (-89.35488773648294, 43.09207804933141), (-89.35484702725651, 43.09208405064938), (-89.35480646361728, 43.092090559694945), (-89.35476605784889, 43.09209757377522), (-89.35416334109158, 43.09222649030163)]"
Atwood Avenue,"[(-89.3555118320588, 43.09201075238867), (-89.35549221810173, 43.092015433178595), (-89.35547243263844, 43.09201970882022), (-89.35545249041009, 43.09202357662168), (-89.35543240984151, 43.092027034793496), (-89.3554122044488, 43.092030077942944), (-89.3553918901984, 43.09203270607917), (-89.35537148428796, 43.09203491651193), (-89.35535100145889, 43.09203670654948), (-89.3551757728214, 43.09205037559037)]"
Atwood Avenue,"[(-89.35725824206303, 43.09077816156633), (-89.35690612955665, 43.09103585158807), (-89.35648773204717, 43.091353287118515), (-89.35579541652834, 43.091881131877074), (-89.35577930045999, 43.09189261410071), (-89.35576271316742, 43.0919037297078), (-89.35574567185373, 43.09191447060726), (-89.35572819127056, 43.0919248242061), (-89.35571028739285, 43.091934782412416), (-89.35569197742579, 43.091944335334965), (-89.35567327857257, 43.0919534748827), (-89.3556542080374, 43.09196219206432), (-89.3556347830246, 43.091970477888765), (-89.35561502196363, 43.09197832606582), (-89.35559494328513, 43.091985729405195), (-89.35557456664971, 43.09199267891726), (-89.35555390925693, 43.09199917011133), (-89.3555329907646, 43.09200519669803), (-89.3555118320588, 43.09201075238867)]"
Atwood Avenue,"[(-89.3555118320588, 43.09201075238867), (-89.35550556504941, 43.092022913587016), (-89.35549865959429, 43.092034888092144), (-89.35549112431164, 43.092046656106874), (-89.35548297150052, 43.09205820143642), (-89.35547421346187, 43.092069506085814), (-89.35546486372372, 43.092080552960894), (-89.35545493458523, 43.09209132586696), (-89.35544444325907, 43.09210180771193), (-89.35543340449973, 43.09211198320258), (-89.35542183428994, 43.09212183704634), (-89.35540975106862, 43.09213135395224), (-89.35507974177534, 43.09235478709788), (-89.35506017082955, 43.092367185295004), (-89.35504013238808, 43.0923791754692), (-89.35501964119996, 43.09239074772775), (-89.35499871446862, 43.09240189397967), (-89.3549773693995, 43.09241260433363), (-89.35495562196789, 43.09242287069799), (-89.35493348937636, 43.09243268588179), (-89.3549109888295, 43.09244204089399), (-89.35488813875718, 43.09245092944441), (-89.35486495636394, 43.09245934254197), (-89.35484146130597, 43.09246727569764)]"
Atwood Avenue,"[(-89.33692983218033, 43.092103876644806), (-89.33652948854441, 43.09193066395053), (-89.33645936188573, 43.09190143289229), (-89.33638893753599, 43.091872590410965), (-89.33631821794816, 43.09184413830807), (-89.33624720680315, 43.09181607838594), (-89.336175907782, 43.09178841244707), (-89.33610432702208, 43.09176114229577), (-89.33603246697739, 43.09173426883344), (-89.3359603325569, 43.09170779386343), (-89.33588792621478, 43.091681718287205), (-89.33581525408681, 43.09165604480919)]"
Bear Claw Way,"[(-89.55180349271944, 43.064764905577086), (-89.55180930903614, 43.06479105694405), (-89.55181585437062, 43.064817115674266), (-89.55182312501812, 43.06484307097059), (-89.5518311184997, 43.06486891113424), (-89.55183983234011, 43.06489462626684), (-89.55184926283263, 43.06492020467095), (-89.55185940504862, 43.06494563735097), (-89.55187025405195, 43.06497091171089), (-89.55188180736717, 43.06499601785206), (-89.55189405883613, 43.06502094588013), (-89.55190700475201, 43.06504568409779), (-89.55192063773083, 43.065070223512), (-89.55193495283802, 43.065094552426864), (-89.55194994391725, 43.065118661847976), (-89.55196560603765, 43.06514254187952), (-89.55198193058187, 43.065166180829706), (-89.55199891262279, 43.06518957060281), (-89.55201654354288, 43.06521269950694), (-89.55203481595986, 43.06523555944932), (-89.5520537237151, 43.065258140535384), (-89.55207325696898, 43.06528043377501), (-89.5520934095611, 43.06530242837361), (-89.5521141716535, 43.06532411624101), (-89.5521355346323, 43.065345487485544), (-89.5521574898872, 43.065366534015816), (-89.55218002757663, 43.065387245941345), (-89.552203139092, 43.06540761607081), (-89.55222681581928, 43.065427634512474), (-89.55225104423936, 43.06544729408055), (-89.55227581819328, 43.06546658488047), (-89.55230112539148, 43.06548550062521), (-89.55232695476619, 43.06550403232588), (-89.5523532964811, 43.065522172792505), (-89.55238013824274, 43.06553991393777), (-89.55240747021466, 43.06555724857168), (-89.55243528133087, 43.06557416860557), (-89.55246355807579, 43.065590668653755), (-89.55295254144885, 43.0658894724768)]"
Bear Claw Way,"[(-89.55346895547144, 43.066388607885116), (-89.55348246459256, 43.06641277910772), (-89.5534953553698, 43.06643713015891), (-89.55350762655765, 43.06646165293925), (-89.55351927199983, 43.06648633935512), (-89.55353028799166, 43.066511179509824), (-89.55354067083603, 43.06653616710699), (-89.55355041560041, 43.066561292251365), (-89.55355952226499, 43.06658654594199), (-89.55356798344381, 43.06661191918654), (-89.55357579911882, 43.06663740388415), (-89.55358296558713, 43.066662991038214), (-89.55358948160102, 43.06668867164922), (-89.5535953422299, 43.06671443672188), (-89.55360054745366, 43.06674027725525), (-89.55360509602669, 43.06676618514993), (-89.55360898424199, 43.06679214960905), (-89.55363483921724, 43.06699405482571), (-89.55363896479147, 43.06702882293472), (-89.55364241646517, 43.067063630521815), (-89.5536451905368, 43.06709846949034), (-89.5536472869957, 43.06713333533987), (-89.55364870827673, 43.06716821906654), (-89.55364945068038, 43.067203113473774), (-89.55364951541976, 43.06723801225956), (-89.55364890125254, 43.067272909124476), (-89.55364761061362, 43.06730779506475), (-89.55364798694217, 43.06748394061987)]"
Bear Claw Way,"[(-89.54860393459236, 43.074702913756376), (-89.54860621461737, 43.074830174163736)]"
Bear Claw Way,"[(-89.55295254144885, 43.0658894724768), (-89.55299680368982, 43.06591754658067), (-89.55302313203589, 43.0659344195598), (-89.55304899838487, 43.06595167380541), (-89.55307439044508, 43.06596930213098), (-89.55309930083355, 43.06598729644438), (-89.55312371848808, 43.066005650457825), (-89.55314763234266, 43.0660243560833), (-89.55317103501977, 43.06604340792896), (-89.55319391667719, 43.066062796105236), (-89.55321626748012, 43.066082514322986), (-89.55323807881776, 43.06610255449136), (-89.5532593433087, 43.06612290941833), (-89.55328005111036, 43.0661435692143), (-89.55330019484323, 43.06616452758728), (-89.55331976589241, 43.066185774646286), (-89.55333875810402, 43.06620730319785), (-89.5533571616373, 43.06622910425244), (-89.55337497033639, 43.06625116971645), (-89.55339217804143, 43.06627348969612), (-89.5534087761432, 43.066296057000685), (-89.55342475970751, 43.066318860834805), (-89.55344012135262, 43.06634189400643), (-89.55345485491675, 43.06636514572155), (-89.55346895547144, 43.066388607885116)]"
Bear Claw Way,"[(-89.54994189127741, 43.07305667098395), (-89.54956449535045, 43.07318956068848), (-89.54953215008061, 43.07320243125226), (-89.54950015813887, 43.07321576856772), (-89.54946853302117, 43.07322956811963), (-89.54943728699185, 43.07324382359401), (-89.54940643232096, 43.07325853137701), (-89.54937598126922, 43.07327368335447), (-89.54934594487705, 43.07328927501386), (-89.54931633663493, 43.07330529913971), (-89.54928716635375, 43.07332175032086), (-89.54925844752593, 43.073338622241884), (-89.5492301887309, 43.07335590769284), (-89.54920240346122, 43.07337360035835), (-89.54917510152413, 43.073391693027006), (-89.54914829395484, 43.073410178486114), (-89.54912199056078, 43.07342904952429), (-89.54909620237719, 43.07344829892884), (-89.54907093920961, 43.07346791858834), (-89.54904621209536, 43.07348790219011), (-89.5490220283827, 43.073508240725346), (-89.54899840033295, 43.07352892607985), (-89.5489753352964, 43.073549950144944), (-89.54895284185294, 43.07357130571054), (-89.5489309310344, 43.073592983763874), (-89.54890961018931, 43.073614975295925), (-89.54888888789587, 43.07363727219672), (-89.54886877150446, 43.07365986635749), (-89.54884926958977, 43.07368274786789), (-89.54883039072818, 43.07370590771777), (-89.54881213981278, 43.07372933690092), (-89.54879452664989, 43.073753027305884), (-89.54877755735849, 43.07377696902505), (-89.5487615562876, 43.07380066664311), (-89.54874618675454, 43.07382458768645), (-89.54873145365244, 43.07384872314887), (-89.54871736187468, 43.07387306402417), (-89.5487039175424, 43.0738976013048), (-89.54869112554516, 43.073922324184345), (-89.54867899078008, 43.073947225456706), (-89.54866751690908, 43.073972294316896), (-89.54865671005338, 43.07399752175728), (-89.54864657264895, 43.07402289787423), (-89.54863710958924, 43.07404841366144)]"
Bear Claw Way,"[(-89.54863710958924, 43.07404841366144), (-89.54863045223048, 43.0740775960711), (-89.54862448628633, 43.074106858725905), (-89.54861921296701, 43.074136192623556), (-89.54861463471075, 43.07416558876049), (-89.54861075395917, 43.07419503993325), (-89.5486075694634, 43.07422453534202), (-89.54860508366149, 43.07425406598315), (-89.54860329776747, 43.074283624654484), (-89.54860221176202, 43.074313201455), (-89.54860182440169, 43.07434278828512), (-89.5486021381209, 43.07437237434091), (-89.54860315167801, 43.07440195242292), (-89.54860393459236, 43.074702913756376)]"
Bear Claw Way,"[(-89.55039688104296, 43.079709378718945), (-89.5503929096935, 43.079731646305675), (-89.55038833284621, 43.079753851563005), (-89.55038315293946, 43.07977598638721), (-89.55037737117799, 43.0797980399756), (-89.55037099122993, 43.079820005123146), (-89.55036401430202, 43.07984187192733), (-89.55021527663665, 43.08023867306849), (-89.55020596822769, 43.08026253259524), (-89.55019730474571, 43.08028652191485), (-89.5501892886303, 43.08031063292395), (-89.5501819247697, 43.08033485391582), (-89.55017521314957, 43.08035917768973), (-89.55016915988786, 43.080383593437816), (-89.55016376496656, 43.08040809215909), (-89.55015903082176, 43.08043266394991), (-89.55015495989136, 43.080457299806476), (-89.55015155215548, 43.08048198982782), (-89.5501488112782, 43.08050672410879), (-89.55014673724159, 43.08053149364837), (-89.55014390132936, 43.080575479428305)]"
Bear Claw Way,"[(-89.54860621461737, 43.074830174163736), (-89.548627492517, 43.07527574235029), (-89.54862797730038, 43.075302525290375), (-89.54862920366935, 43.07532929570995), (-89.54863117160266, 43.07535604280771), (-89.54863387861975, 43.07538275398502), (-89.54863732470304, 43.07540942024074), (-89.5486415086016, 43.07543602987488), (-89.5486464278367, 43.07546257118871), (-89.54865208116105, 43.075489034282405), (-89.54865846486803, 43.075515407458674), (-89.54866557893823, 43.07554168081616), (-89.54867341720747, 43.075567841760154), (-89.54868197965993, 43.075593882189644), (-89.54869126012957, 43.07561978860966), (-89.54870125737087, 43.075645552020404), (-89.54871196399543, 43.075671161628605), (-89.54872337875402, 43.0756966066342), (-89.54873549426009, 43.075721877144076), (-89.54874830803455, 43.07574696145933), (-89.54876181269078, 43.07577184968685), (-89.54877600452748, 43.07579653282932), (-89.54879087615413, 43.07582099919345), (-89.54880642141194, 43.075845238884554), (-89.54882263537156, 43.075869242906855), (-89.5488395106443, 43.07589300046698), (-89.54885639963854, 43.07591566348381), (-89.54887388978, 43.075938079204505), (-89.54889197491312, 43.07596023953477), (-89.5489106476547, 43.07598213638151), (-89.54892990184909, 43.07600376165038), (-89.54894972888327, 43.076025106349505), (-89.54897012260167, 43.07604616238457), (-89.54899107316696, 43.07606692256528), (-89.54901257564947, 43.07608737789581), (-89.5490346189821, 43.076107520287174), (-89.54905719578498, 43.076127343446494), (-89.54908029621701, 43.07614683838338), (-89.54910391412601, 43.07616599880355), (-89.54912803844478, 43.076184816618095), (-89.54915266056354, 43.07620328463536), (-89.5491777706466, 43.07622139656528), (-89.54920335885441, 43.07623914431746), (-89.54922941657895, 43.07625652160046), (-89.5492559327566, 43.076273522125504), (-89.54928289754952, 43.07629013870241), (-89.54931030112354, 43.07630636594104), (-89.54976396638216, 43.07656378766559), (-89.54995632693753, 43.07667293658151), (-89.54998395655788, 43.07668964496108), (-89.5500111167674, 43.07670675980461), (-89.55003779773394, 43.076724276622826), (-89.55006398838817, 43.07674218642743), (-89.55008967766449, 43.07676048203028), (-89.55011485449904, 43.07677915714336), (-89.55013950905037, 43.07679820277694), (-89.55016363147861, 43.0768176108415), (-89.55018721071797, 43.076837374148866), (-89.55021023815652, 43.07685748460806), (-89.55023270395242, 43.07687793322939), (-89.55025459826761, 43.07689871282338), (-89.55027591248621, 43.07691981349891), (-89.55029663799613, 43.0769412271649), (-89.55031676741103, 43.076962944828985), (-89.5503362896612, 43.07698495750281), (-89.55035519858808, 43.07700725619253), (-89.55037348680543, 43.07702983190569), (-89.5503911444692, 43.07705267475249), (-89.55040816665057, 43.077075776637805), (-89.55042454595754, 43.077099125868855), (-89.55044027500726, 43.07712271525336), (-89.5504553476355, 43.07714653309711), (-89.55046975645571, 43.07717057040769), (-89.55048349776301, 43.07719481728827), (-89.55049656416884, 43.077219263846295), (-89.5505089507405, 43.07724390018638), (-89.55052065254321, 43.07726871551302), (-89.55053166464225, 43.07729369903073), (-89.55054198210848, 43.077318842644324), (-89.55055160123128, 43.077344133756625), (-89.55056051830738, 43.07736956337102), (-89.55056872840008, 43.077395119791824), (-89.55057623026201, 43.0774207940196), (-89.55058301895438, 43.07744657345849), (-89.55058909200382, 43.077472450010525), (-89.5505944469254, 43.07749841017711), (-89.55059908124565, 43.07752444586006), (-89.55060299493742, 43.07755054445819), (-89.55060618429538, 43.077576696074466), (-89.55060864806828, 43.07760288990917), (-89.5506103862326, 43.07762911516119), (-89.5506113975371, 43.07765536103063), (-89.55061414146795, 43.07800457360741)]"
Bear Claw Way,"[(-89.55218068060088, 43.06150767441077), (-89.55200541220577, 43.062296015634), (-89.55199518326813, 43.0623468462892), (-89.5519856026138, 43.06239774371579), (-89.55197667023863, 43.06244870521357), (-89.55196838736046, 43.06249972538073), (-89.55196075397323, 43.06255080061692), (-89.55195377252238, 43.06260192551894), (-89.55194744177425, 43.06265309648785), (-89.5519417641743, 43.06270430812036), (-89.55193673848707, 43.06275555591745), (-89.55193236593408, 43.062806836277375), (-89.55192864650762, 43.06285814469971), (-89.55185318463055, 43.06392667769138)]"
Bear Claw Way,"[(-89.55185318463055, 43.06392667769138), (-89.55180349271944, 43.064764905577086)]"
Bear Claw Way,"[(-89.54628341304817, 43.08138598652705), (-89.54647250973096, 43.08134122815136), (-89.5464945560071, 43.08133617624608), (-89.54651680096735, 43.081331612876376), (-89.54653922129012, 43.08132754256799), (-89.54656179979386, 43.08132396983994), (-89.54658451560928, 43.081320897415175), (-89.54660734663935, 43.08131832801789), (-89.54663027324112, 43.08131626346963), (-89.54665327331924, 43.08131470739473), (-89.54667632845324, 43.081313658913075), (-89.54669941531819, 43.081313120750295), (-89.54672251303761, 43.081313092029), (-89.54674560319653, 43.08131357456939), (-89.54676866123287, 43.08131456659802), (-89.5467916699523, 43.08131606633343), (-89.54681460479816, 43.08131807470245), (-89.54683744734456, 43.081320588124754), (-89.54686017671501, 43.0813236057231), (-89.54688277079784, 43.08132712302106), (-89.54690521117074, 43.08133113823864), (-89.54692747572193, 43.08133564689945), (-89.54694954479749, 43.08134064542462), (-89.54697139751353, 43.08134612933647), (-89.54699301666838, 43.081352093253315), (-89.54735422375033, 43.08146367258083), (-89.5473774850978, 43.08147040601752), (-89.5474009996362, 43.081476647716634), (-89.54742474893489, 43.08148239229768), (-89.54744871456292, 43.08148763437999), (-89.54747287441118, 43.08149237128732), (-89.54749721004706, 43.08149659673908), (-89.5475217005928, 43.081500309857816), (-89.54754632638966, 43.081503505264386), (-89.54757106778611, 43.08150618118005), (-89.54759590390262, 43.08150833582731), (-89.54762081385977, 43.08150996742888), (-89.54764577800593, 43.08151107420596), (-89.54767077423554, 43.08151165528265), (-89.54769578289877, 43.081511709780436), (-89.54772078434972, 43.08151123862082), (-89.54956015117739, 43.081504339386974), (-89.54958056423544, 43.08150470011961), (-89.54960098108884, 43.08150452168308), (-89.54962137595001, 43.08150380410611), (-89.54964172180352, 43.08150254741869), (-89.5496619940972, 43.081500755248655), (-89.54968216335973, 43.08149842762883), (-89.5497022062687, 43.08149556908576), (-89.54972209581615, 43.08149218325003), (-89.54974180499414, 43.081488273752186), (-89.54976131048412, 43.08148384691904), (-89.5497805840521, 43.081478907282666), (-89.54979960360762, 43.08147346116847), (-89.54981834215204, 43.08146751670768), (-89.54983677636882, 43.081461081127166), (-89.54985488294349, 43.08145416255404), (-89.5498726373352, 43.08144677001687), (-89.54989001623326, 43.08143891344287), (-89.54990699755479, 43.081430602758054), (-89.54992355922076, 43.08142184968849), (-89.54993968037635, 43.08141266415878), (-89.54995533894456, 43.08140305879517), (-89.54997051530228, 43.08139304532108), (-89.54998518983221, 43.08138263816022), (-89.5499993429133, 43.08137184993618), (-89.55001295615622, 43.08136069507126), (-89.5500260123996, 43.08134918798651), (-89.55003849325425, 43.08133734310424), (-89.55005038524658, 43.08132517664151), (-89.55006167121526, 43.081312703019314), (-89.55007233523473, 43.081299940257715), (-89.55008236628544, 43.081286903670936), (-89.55009174966972, 43.08127361127754), (-89.55010047314012, 43.08126007839318), (-89.55010852445879, 43.08124632483387), (-89.55011589629206, 43.08123236680986), (-89.55012257640198, 43.08121822413713), (-89.55012855622707, 43.08120391302731), (-89.55013382967111, 43.08118945418955), (-89.55013838817446, 43.081174864735544), (-89.55014222563915, 43.08116016447443), (-89.55014533965081, 43.08114537321126), (-89.55014772287804, 43.081130508056184), (-89.55014937413823, 43.081115590613045), (-89.55015029101345, 43.081100638886596), (-89.55015047231566, 43.0810856717804), (-89.55013904320852, 43.080650856743055), (-89.55014390132936, 43.080575479428305)]"
